"ID";"type";"reactionTime";"startTimeOfStimulus";"deg";"modelNumber";"relativeResistance"
"id21";"hit";6556;0.390084398125993;0.168238827062356;"m6";-0.380057103082976
"id21";"hit";6342;-0.0390238334889357;0.50157216039569;"m16";-0.380057103082976
"id21";"hit";1813;0.0024433358100861;-0.49842783960431;"m16";-0.380057103082976
"id21";"hit";7539;0.0164616875476829;0.50157216039569;"m2";-0.380057103082976
"id21";"hit";6275;0.161033136898584;0.50157216039569;"m3";-0.380057103082976
"id21";"hit";1870;0.202100301349062;-0.49842783960431;"m13";-0.380057103082976
"id21";"hit";2673;0.216464111819492;-0.165094506270977;"m4";-0.380057103082976
"id21";"hit";3134;0.235694647947203;0.50157216039569;"m4";-0.380057103082976
"id21";"hit";1187;0.257719157335196;-0.49842783960431;"m14";-0.380057103082976
"id21";"hit";2180;-0.48678077599733;-0.49842783960431;"m6";-0.380057103082976
"id21";"hit";5630;-0.47053815487465;0.50157216039569;"m5";-0.380057103082976
"id21";"hit";2586;-0.43338618939628;-0.49842783960431;"m16";-0.380057103082976
"id21";"hit";4397;-0.414682932387104;0.50157216039569;"m5";-0.380057103082976
"id21";"hit";2851;-0.385003784761072;-0.165094506270977;"m2";-0.380057103082976
"id21";"hit";9237;-0.364694447678199;0.168238827062356;"m6";-0.380057103082976
"id21";"hit";5843;0.48556434333745;0.50157216039569;"m5";-0.380057103082976
"id21";"hit";8196;0.432854613522543;0.168238827062356;"m6";-0.380057103082976
"id21";"hit";1805;-0.0936123739560929;-0.49842783960431;"m4";-0.177771388797261
"id21";"hit";5268;-0.0796425076546832;0.168238827062356;"m12";-0.177771388797261
"id21";"hit";4957;-0.0446845081637803;0.168238827062356;"m8";-0.177771388797261
"id21";"hit";8003;0.00898886969534529;0.168238827062356;"m7";-0.177771388797261
"id21";"hit";3108;0.133202496527186;0.50157216039569;"m8";-0.177771388797261
"id21";"hit";2899;-0.0116113800046511;-0.49842783960431;"m3";-0.177771388797261
"id21";"hit";5971;0.176554537157981;-0.165094506270977;"m16";-0.177771388797261
"id21";"hit";2829;0.215773194353826;0.50157216039569;"m3";-0.177771388797261
"id21";"hit";3579;0.235949196487185;-0.165094506270977;"m2";-0.177771388797261
"id21";"hit";3045;0.15506942824757;-0.165094506270977;"m12";-0.177771388797261
"id21";"hit";3843;-0.119933905126168;0.168238827062356;"m16";-0.177771388797261
"id21";"incorrect";6484;0.329326085904027;-0.165094506270977;"m5";-0.177771388797261
"id21";"hit";1653;0.37165387169537;-0.49842783960431;"m7";-0.177771388797261
"id21";"hit";4499;0.384702514709224;-0.165094506270977;"m13";-0.177771388797261
"id21";"hit";7965;0.414999851646642;0.168238827062356;"m16";-0.177771388797261
"id21";"hit";7234;0.466303503812122;0.50157216039569;"m15";-0.177771388797261
"id21";"hit";3582;0.513176799246007;0.168238827062356;"m14";-0.177771388797261
"id21";"hit";3570;-0.265535669996045;0.168238827062356;"m4";-0.177771388797261
"id21";"hit";3838;-0.240868704335855;-0.49842783960431;"m2";-0.177771388797261
"id21";"hit";5652;-0.214577476563397;-0.165094506270977;"m2";-0.177771388797261
"id21";"hit";1875;-0.177292176135513;-0.165094506270977;"m3";-0.177771388797261
"id21";"hit";1386;-0.162892001587943;-0.49842783960431;"m2";-0.177771388797261
"id21";"hit";3021;0.260670708263086;-0.165094506270977;"m16";-0.177771388797261
"id21";"hit";7307;0.282010360864935;-0.165094506270977;"m15";-0.177771388797261
"id21";"hit";5725;-0.484356504187974;0.168238827062356;"m2";-0.177771388797261
"id21";"hit";3731;-0.446628774154883;-0.165094506270977;"m15";-0.177771388797261
"id21";"hit";3804;-0.354712508503178;-0.165094506270977;"m14";-0.177771388797261
"id21";"hit";5563;-0.328627343834516;0.50157216039569;"m7";-0.177771388797261
"id21";"hit";3847;-0.291881443884213;-0.165094506270977;"m7";-0.177771388797261
"id21";"hit";1499;-0.15145549932731;-0.49842783960431;"m8";-0.177771388797261
"id21";"hit";2702;-0.139340200960057;0.50157216039569;"m14";-0.177771388797261
"id21";"hit";3181;-0.48678077599733;-0.49842783960431;"m5";0.0245143254884529
"id21";"hit";2341;-0.419331473581543;0.168238827062356;"m2";0.0245143254884529
"id21";"hit";1393;-0.402113083055597;-0.49842783960431;"m3";0.0245143254884529
"id21";"hit";2395;-0.464465353992215;-0.49842783960431;"m14";0.0245143254884529
"id21";"hit";4052;-0.446919686772006;-0.49842783960431;"m15";0.0245143254884529
"id21";"hit";1968;-0.0267206540564577;0.50157216039569;"m14";0.0245143254884529
"id21";"hit";5869;-0.0117628969927358;0.50157216039569;"m5";0.0245143254884529
"id21";"hit";1714;0.0268375708917234;-0.165094506270977;"m14";0.0245143254884529
"id21";"hit";1397;0.0402559153565048;-0.165094506270977;"m13";0.0245143254884529
"id21";"hit";2188;0.0517530244123721;0.168238827062356;"m12";0.0245143254884529
"id21";"hit";4051;0.0680441309712396;0.50157216039569;"m12";0.0245143254884529
"id21";"hit";2629;0.0956262834821791;-0.165094506270977;"m15";0.0245143254884529
"id21";"hit";4171;0.114590149710861;-0.165094506270977;"m8";0.0245143254884529
"id21";"hit";3794;0.142899583764607;0.168238827062356;"m5";0.0245143254884529
"id21";"hit";2390;0.168924141638036;0.168238827062356;"m3";0.0245143254884529
"id21";"incorrect";3315;0.186439505460627;0.50157216039569;"m8";0.0245143254884529
"id21";"incorrect";7621;0.209560997842353;0.50157216039569;"m15";0.0245143254884529
"id21";"hit";4188;0.258779776251788;-0.49842783960431;"m7";0.0245143254884529
"id21";"hit";3117;0.287192241857432;0.168238827062356;"m6";0.0245143254884529
"id21";"hit";3354;0.309113719693527;0.50157216039569;"m2";0.0245143254884529
"id21";"hit";3341;0.332477639256189;-0.49842783960431;"m16";0.0245143254884529
"id21";"hit";1794;0.355756709305522;-0.49842783960431;"m3";0.0245143254884529
"id21";"hit";4034;0.369665968811698;-0.165094506270977;"m5";0.0245143254884529
"id21";"hit";2959;0.39714508977074;-0.165094506270977;"m6";0.0245143254884529
"id21";"hit";2170;0.41810898024214;-0.49842783960431;"m13";0.0245143254884529
"id21";"incorrect";2254;0.434290994569586;0.168238827062356;"m3";0.0245143254884529
"id21";"hit";2204;0.450982105976997;0.168238827062356;"m4";0.0245143254884529
"id21";"hit";6798;0.467370183408239;0.168238827062356;"m16";0.0245143254884529
"id21";"hit";2003;-0.153722193469057;-0.49842783960431;"m14";0.0245143254884529
"id21";"hit";3267;-0.138552312622016;0.168238827062356;"m7";0.0245143254884529
"id21";"hit";2959;-0.115721732857413;0.50157216039569;"m15";0.0245143254884529
"id21";"hit";4930;-0.0947578423860133;-0.165094506270977;"m3";0.0245143254884529
"id21";"hit";6894;-0.390640216717823;0.50157216039569;"m12";0.0245143254884529
"id21";"hit";3067;-0.345827552321891;-0.49842783960431;"m6";0.0245143254884529
"id21";"hit";4437;-0.324209108461966;-0.165094506270977;"m12";0.0245143254884529
"id21";"hit";6043;-0.294287533654998;0.50157216039569;"m16";0.0245143254884529
"id21";"hit";2683;-0.25463250753347;-0.165094506270977;"m7";0.0245143254884529
"id21";"hit";2678;-0.235341364610525;0.168238827062356;"m8";0.0245143254884529
"id21";"hit";2868;-0.216074464405674;-0.49842783960431;"m3";0.0245143254884529
"id21";"hit";1995;-0.195656035091379;-0.165094506270977;"m13";0.0245143254884529
"id21";"incorrect";3924;-0.180534639680526;0.168238827062356;"m16";0.0245143254884529
"id21";"hit";1860;-0.0618483525740156;-0.49842783960431;"m13";0.0245143254884529
"id21";"hit";2936;-0.0475451488988195;-0.49842783960431;"m7";0.0245143254884529
"id21";"hit";3501;-0.34568209601333;0.168238827062356;"m14";0.226800039774167
"id21";"hit";5538;-0.321433317240254;-0.165094506270977;"m15";0.226800039774167
"id21";"hit";7116;-0.464241108849849;-0.49842783960431;"m6";0.226800039774167
"id21";"incorrect";2349;0.106832479920924;0.50157216039569;"m13";0.226800039774167
"id21";"hit";2402;0.124099355883057;-0.165094506270977;"m4";0.226800039774167
"id21";"hit";4068;0.141687447859929;-0.49842783960431;"m12";0.226800039774167
"id21";"hit";1948;0.169372631922766;0.168238827062356;"m13";0.226800039774167
"id21";"hit";5061;0.18420917539602;-0.165094506270977;"m6";0.226800039774167
"id21";"hit";1626;0.217918674905105;-0.49842783960431;"m8";0.226800039774167
"id21";"hit";1350;0.230803679571829;-0.49842783960431;"m2";0.226800039774167
"id21";"hit";1250;0.242015936690097;-0.49842783960431;"m3";0.226800039774167
"id21";"hit";2165;0.252622125856026;-0.165094506270977;"m8";0.226800039774167
"id21";"hit";2275;0.268779897465379;-0.49842783960431;"m15";0.226800039774167
"id21";"hit";2707;0.285598283142781;0.168238827062356;"m7";0.226800039774167
"id21";"hit";2563;0.36399923345733;0.50157216039569;"m2";0.226800039774167
"id21";"hit";4100;0.382563094837468;-0.49842783960431;"m14";0.226800039774167
"id21";"hit";1932;0.410448281324577;0.50157216039569;"m15";0.226800039774167
"id21";"incorrect";6715;0.425187853925457;0.50157216039569;"m6";0.226800039774167
"id21";"hit";2238;0.468915656686703;0.168238827062356;"m14";0.226800039774167
"id21";"hit";5536;0.485515857901263;-0.165094506270977;"m16";0.226800039774167
"id21";"incorrect";7803;-0.16254654285511;0.50157216039569;"m5";0.226800039774167
"id21";"hit";2547;-0.112224720772418;0.168238827062356;"m13";0.226800039774167
"id21";"hit";4532;-0.0937578302646542;-0.165094506270977;"m3";0.226800039774167
"id21";"hit";5382;-0.063260490902965;0.168238827062356;"m6";0.226800039774167
"id21";"incorrect";9161;-0.0276115739463958;-0.165094506270977;"m16";0.226800039774167
"id21";"hit";4039;0.0309406509290572;0.50157216039569;"m6";0.226800039774167
"id21";"hit";2386;0.0584500752857161;-0.165094506270977;"m14";0.226800039774167
"id21";"hit";2628;-0.284838934278036;-0.49842783960431;"m15";0.226800039774167
"id21";"hit";2493;-0.265881128728878;0.50157216039569;"m13";0.226800039774167
"id21";"hit";3227;-0.247741514915377;-0.49842783960431;"m13";0.226800039774167
"id21";"hit";1788;-0.22515336233171;-0.165094506270977;"m12";0.226800039774167
"id21";"hit";3796;-0.211286527582197;-0.49842783960431;"m12";0.226800039774167
"id21";"hit";3246;-0.185249848349722;-0.165094506270977;"m16";0.226800039774167
"id21";"hit";1572;0.0942747519484635;-0.49842783960431;"m2";0.226800039774167
"id21";"incorrect";2525;0.0759411963902143;-0.165094506270977;"m3";0.226800039774167
"id21";"hit";2508;-0.467786606371031;-0.165094506270977;"m6";0.395371468345596
"id21";"hit";3046;-0.44955608236468;-0.49842783960431;"m3";0.395371468345596
"id21";"hit";2634;-0.48678077599733;-0.49842783960431;"m4";0.395371468345596
"id21";"hit";5777;-0.386446226487639;-0.165094506270977;"m5";0.395371468345596
"id21";"hit";3077;-0.348403341119331;-0.165094506270977;"m7";0.395371468345596
"id21";"hit";4068;-0.428064912774745;-0.165094506270977;"m8";0.395371468345596
"id21";"hit";1799;-0.400379728711908;-0.49842783960431;"m7";0.395371468345596
"id21";"hit";3143;0.00878280659155012;0.168238827062356;"m13";0.395371468345596
"id21";"hit";2955;0.0308618620952532;-0.49842783960431;"m6";0.395371468345596
"id21";"hit";2220;0.0518015098485593;-0.49842783960431;"m13";0.395371468345596
"id21";"hit";1564;0.068286558152175;-0.165094506270977;"m15";0.395371468345596
"id21";"hit";2931;0.0807958006884482;-0.165094506270977;"m12";0.395371468345596
"id21";"hit";2063;0.101589992133193;0.50157216039569;"m4";0.395371468345596
"id21";"hit";4049;0.11712957443116;-0.49842783960431;"m2";0.395371468345596
"id21";"hit";4132;0.144699605583053;0.50157216039569;"m4";0.395371468345596
"id21";"hit";4629;0.172772673135387;0.168238827062356;"m3";0.395371468345596
"id21";"hit";3945;0.203863959090368;0.168238827062356;"m15";0.395371468345596
"id21";"hit";1405;0.230803679571829;-0.49842783960431;"m3";0.395371468345596
"id21";"hit";4948;0.242349274063883;-0.165094506270977;"m2";0.395371468345596
"id21";"hit";6779;0.275367856107302;-0.49842783960431;"m12";0.395371468345596
"id21";"hit";6971;0.319483542358044;0.50157216039569;"m4";0.395371468345596
"id21";"hit";1605;-0.246486954254036;-0.165094506270977;"m7";0.395371468345596
"id21";"incorrect";2020;-0.233729223857304;0.168238827062356;"m15";0.395371468345596
"id21";"hit";2956;-0.218456311458366;0.168238827062356;"m16";0.395371468345596
"id21";"hit";2346;-0.197510603025536;-0.165094506270977;"m13";0.395371468345596
"id21";"hit";2253;-0.180261909101973;0.168238827062356;"m6";0.395371468345596
"id21";"hit";4108;-0.163570797694562;0.168238827062356;"m12";0.395371468345596
"id21";"hit";2412;-0.13564318645079;0.50157216039569;"m14";0.395371468345596
"id21";"hit";8045;-0.117994487678683;-0.165094506270977;"m2";0.395371468345596
"id21";"incorrect";1217;-0.0662059811513316;-0.49842783960431;"m6";0.395371468345596
"id21";"hit";2692;-0.0557997944096741;-0.165094506270977;"m13";0.395371468345596
"id21";"hit";1564;-0.326724290464172;-0.49842783960431;"m7";0.395371468345596
"id21";"hit";4333;-0.314215047927899;0.50157216039569;"m3";0.395371468345596
"id21";"hit";5842;-0.284923783791364;0.168238827062356;"m3";0.395371468345596
"id21";"incorrect";2054;-0.0364541053710192;-0.165094506270977;"m5";0.395371468345596
"id21";"hit";4410;-0.0209751298682858;0.50157216039569;"m3";0.395371468345596
"id43";"incorrect";2266;-0.48678077599733;-0.165094506270977;"m12";-0.206669347980935
"id43";"hit";2203;-0.459307715717811;-0.49842783960431;"m5";-0.206669347980935
"id43";"incorrect";2845;-0.40020396900573;0.168238827062356;"m7";-0.206669347980935
"id43";"incorrect";2306;-0.377215811573519;0.50157216039569;"m15";-0.206669347980935
"id43";"hit";1591;-0.440937796082422;-0.49842783960431;"m4";-0.206669347980935
"id43";"hit";2773;-0.423289097310315;0.50157216039569;"m3";-0.206669347980935
"id43";"hit";2474;-0.322221205578294;-0.49842783960431;"m14";-0.206669347980935
"id43";"hit";3061;-0.296020887998687;0.50157216039569;"m8";-0.206669347980935
"id43";"hit";2867;-0.358833770579082;0.168238827062356;"m4";-0.206669347980935
"id43";"incorrect";1861;-0.337851698069112;0.50157216039569;"m8";-0.206669347980935
"id43";"hit";2071;0.0976263077248972;0.50157216039569;"m14";-0.206669347980935
"id43";"hit";3053;0.114759848737515;-0.49842783960431;"m8";-0.206669347980935
"id43";"hit";4368;0.137087392101677;0.168238827062356;"m8";-0.206669347980935
"id43";"hit";1493;0.167602913501937;-0.49842783960431;"m15";-0.206669347980935
"id43";"incorrect";1476;0.1919001777112;0.168238827062356;"m2";-0.206669347980935
"id43";"hit";1904;0.206712478466361;-0.49842783960431;"m16";-0.206669347980935
"id43";"hit";3382;0.224567240342262;-0.49842783960431;"m15";-0.206669347980935
"id43";"incorrect";2293;0.262391941247728;-0.165094506270977;"m3";-0.206669347980935
"id43";"hit";1994;0.280931559909772;-0.165094506270977;"m7";-0.206669347980935
"id43";"hit";1995;0.296483263566786;-0.49842783960431;"m13";-0.206669347980935
"id43";"hit";3496;0.313441044873226;0.50157216039569;"m13";-0.206669347980935
"id43";"hit";2706;0.337659520248685;-0.49842783960431;"m6";-0.206669347980935
"id43";"incorrect";1927;0.360368886422821;0.168238827062356;"m8";-0.206669347980935
"id43";"hit";2710;0.375453917756534;0.168238827062356;"m16";-0.206669347980935
"id43";"hit";1688;0.396969330064562;-0.49842783960431;"m2";-0.206669347980935
"id43";"hit";2607;0.42184841950807;-0.165094506270977;"m7";-0.206669347980935
"id43";"hit";3148;0.440678950787237;0.168238827062356;"m15";-0.206669347980935
"id43";"incorrect";3042;0.474721787670109;0.50157216039569;"m6";-0.206669347980935
"id43";"incorrect";3387;0.496837207250952;0.168238827062356;"m6";-0.206669347980935
"id43";"incorrect";3709;-0.130291606431638;-0.49842783960431;"m15";-0.206669347980935
"id43";"incorrect";2829;-0.103182186923523;0.50157216039569;"m14";-0.206669347980935
"id43";"hit";2746;-0.0798970561946655;-0.49842783960431;"m14";-0.206669347980935
"id43";"hit";3214;-0.0589210443642191;-0.49842783960431;"m2";-0.206669347980935
"id43";"hit";3374;-0.0364116806143555;-0.49842783960431;"m4";-0.206669347980935
"id43";"incorrect";5083;-0.0126113921260101;0.50157216039569;"m5";-0.206669347980935
"id43";"hit";2283;0.0284557723244681;-0.165094506270977;"m15";-0.206669347980935
"id43";"hit";2524;-0.273850922302133;-0.165094506270977;"m2";-0.206669347980935
"id43";"incorrect";2690;-0.248286976072482;0.50157216039569;"m13";-0.206669347980935
"id43";"incorrect";3002;-0.228214005491021;0.50157216039569;"m6";-0.206669347980935
"id43";"hit";2758;-0.206171314064458;-0.165094506270977;"m6";-0.206669347980935
"id43";"hit";2526;-0.178007336319273;0.168238827062356;"m16";-0.206669347980935
"id43";"hit";3916;-0.15811012544399;0.50157216039569;"m6";-0.206669347980935
"id43";"incorrect";2867;0.0767109026896847;0.168238827062356;"m8";-0.206669347980935
"id43";"hit";2617;0.0564015656068109;0.50157216039569;"m7";-0.206669347980935
"id43";"hit";3595;-0.468368431605277;0.50157216039569;"m15";0.0341469785496773
"id43";"hit";1674;-0.442180235384716;0.50157216039569;"m5";0.0341469785496773
"id43";"hit";2234;-0.48678077599733;0.50157216039569;"m7";0.0341469785496773
"id43";"hit";2803;-0.39428268511138;-0.165094506270977;"m16";0.0341469785496773
"id43";"incorrect";4636;-0.374264260645629;0.168238827062356;"m5";0.0341469785496773
"id43";"incorrect";2379;-0.427786121516669;-0.165094506270977;"m6";0.0341469785496773
"id43";"hit";2116;-0.410337425168835;-0.49842783960431;"m7";0.0341469785496773
"id43";"hit";5254;0.0222314544539484;-0.165094506270977;"m14";0.0341469785496773
"id43";"incorrect";3645;0.0571046044315239;-0.165094506270977;"m16";0.0341469785496773
"id43";"hit";2252;0.0868382981732662;-0.49842783960431;"m6";0.0341469785496773
"id43";"incorrect";2273;0.1038203221978;0.168238827062356;"m4";0.0341469785496773
"id43";"hit";3250;0.121269018545634;-0.165094506270977;"m6";0.0341469785496773
"id43";"incorrect";4529;0.145184459944924;0.50157216039569;"m14";0.0341469785496773
"id43";"hit";2944;0.175924226487549;0.168238827062356;"m3";0.0341469785496773
"id43";"hit";2989;0.196797206766098;-0.165094506270977;"m5";0.0341469785496773
"id43";"hit";3097;0.222603580176684;-0.165094506270977;"m3";0.0341469785496773
"id43";"hit";3563;0.245628101686036;0.168238827062356;"m2";0.0341469785496773
"id43";"incorrect";6052;0.270252642589562;0.50157216039569;"m6";0.0341469785496773
"id43";"incorrect";4546;0.31196223906952;-0.49842783960431;"m16";0.0341469785496773
"id43";"incorrect";3412;0.342544427944536;0.50157216039569;"m12";0.0341469785496773
"id43";"hit";2568;0.368120495533234;-0.165094506270977;"m13";0.0341469785496773
"id43";"hit";2395;0.387448002533319;-0.165094506270977;"m13";0.0341469785496773
"id43";"hit";5916;0.405575494987773;-0.165094506270977;"m6";0.0341469785496773
"id43";"incorrect";2834;0.449224508915215;0.50157216039569;"m12";0.0341469785496773
"id43";"hit";2884;0.469430814446191;0.168238827062356;"m12";0.0341469785496773
"id43";"incorrect";2645;0.489940153953336;0.50157216039569;"m2";0.0341469785496773
"id43";"incorrect";4040;0.510855558988549;0.168238827062356;"m5";0.0341469785496773
"id43";"hit";4999;-0.169122380137986;0.50157216039569;"m7";0.0341469785496773
"id43";"hit";2129;-0.128764315191744;-0.49842783960431;"m8";0.0341469785496773
"id43";"hit";3224;-0.112612604261915;-0.165094506270977;"m2";0.0341469785496773
"id43";"hit";3784;-0.0879820026788653;0.50157216039569;"m13";0.0341469785496773
"id43";"hit";2524;-0.0560058575134694;0.168238827062356;"m7";0.0341469785496773
"id43";"hit";2921;-0.343136610613507;0.168238827062356;"m6";0.0341469785496773
"id43";"incorrect";2389;-0.322051506551639;-0.165094506270977;"m7";0.0341469785496773
"id43";"incorrect";3172;-0.303911892738139;0.168238827062356;"m12";0.0341469785496773
"id43";"hit";3077;-0.280644944047852;-0.165094506270977;"m4";0.0341469785496773
"id43";"hit";3640;-0.258965893392692;-0.49842783960431;"m16";0.0341469785496773
"id43";"incorrect";2309;-0.233759527254921;0.168238827062356;"m16";0.0341469785496773
"id43";"incorrect";2907;-0.215904765379019;0.50157216039569;"m12";0.0341469785496773
"id43";"hit";3654;-0.19429844287814;0.50157216039569;"m16";0.0341469785496773
"id43";"incorrect";5724;-0.0376783626347436;0.50157216039569;"m3";0.0341469785496773
"id43";"hit";2686;0.00240091105342238;0.168238827062356;"m3";0.0341469785496773
"id43";"hit";2634;-0.48678077599733;0.168238827062356;"m4";0.27496330508029
"id43";"incorrect";3148;-0.41344049308481;0.168238827062356;"m16";0.27496330508029
"id43";"hit";2981;-0.39133113418349;-0.165094506270977;"m4";0.27496330508029
"id43";"hit";4076;-0.467786606371031;0.168238827062356;"m15";0.27496330508029
"id43";"incorrect";3763;-0.440052936872007;-0.165094506270977;"m2";0.27496330508029
"id43";"incorrect";3676;0.0501772477362912;0.168238827062356;"m8";0.27496330508029
"id43";"hit";2687;0.0771654536539387;-0.165094506270977;"m7";0.27496330508029
"id43";"hit";3827;0.0967293271554358;0.168238827062356;"m7";0.27496330508029
"id43";"incorrect";4795;0.122953887453136;0.168238827062356;"m14";0.27496330508029
"id43";"hit";4125;0.155045185529477;-0.165094506270977;"m4";0.27496330508029
"id43";"hit";6909;0.183603107443682;0.50157216039569;"m16";0.27496330508029
"id43";"hit";2476;0.228506682032465;0.168238827062356;"m4";0.27496330508029
"id43";"hit";2817;0.250197854046671;0.50157216039569;"m7";0.27496330508029
"id43";"incorrect";3609;0.27153750664852;0.50157216039569;"m6";0.27496330508029
"id43";"hit";2675;0.296440838810122;-0.165094506270977;"m5";0.27496330508029
"id43";"incorrect";4443;0.31568349629688;0.50157216039569;"m13";0.27496330508029
"id43";"hit";1717;0.345641435180987;-0.49842783960431;"m13";0.27496330508029
"id43";"incorrect";4449;0.361326473787516;0.168238827062356;"m6";0.27496330508029
"id43";"incorrect";3652;0.391660174802074;-0.165094506270977;"m8";0.27496330508029
"id43";"incorrect";4148;0.416824116183182;0.50157216039569;"m4";0.27496330508029
"id43";"incorrect";2364;0.44499415460789;-0.165094506270977;"m6";0.27496330508029
"id43";"hit";4770;0.462351940762873;0.50157216039569;"m3";0.27496330508029
"id43";"hit";3965;0.494291721851129;0.168238827062356;"m2";0.27496330508029
"id43";"incorrect";5166;-0.19352873657867;-0.49842783960431;"m8";0.27496330508029
"id43";"hit";4437;-0.159188926399153;0.50157216039569;"m8";0.27496330508029
"id43";"incorrect";2207;-0.128946135577446;-0.49842783960431;"m15";0.27496330508029
"id43";"hit";2695;-0.104945844664829;-0.49842783960431;"m16";0.27496330508029
"id43";"hit";1332;-0.0372904791452467;-0.49842783960431;"m7";0.27496330508029
"id43";"incorrect";1923;-0.0261873142583996;-0.165094506270977;"m15";0.27496330508029
"id43";"hit";6203;-0.370233908762575;-0.165094506270977;"m16";0.27496330508029
"id43";"hit";2758;-0.32656065211704;-0.165094506270977;"m4";0.27496330508029
"id43";"incorrect";4723;-0.306814958229842;0.168238827062356;"m5";0.27496330508029
"id43";"hit";4075;-0.275008512091101;-0.165094506270977;"m16";0.27496330508029
"id43";"hit";3781;-0.2472809032716;0.50157216039569;"m4";0.27496330508029
"id43";"incorrect";3423;-0.220341182790139;0.50157216039569;"m7";0.27496330508029
"id43";"hit";2786;0.0302618548224378;0.168238827062356;"m8";0.27496330508029
"id43";"hit";5995;-0.0111568290403969;0.50157216039569;"m6";0.27496330508029
"id43";"incorrect";3419;-0.455568276451881;0.168238827062356;"m16";0.395371468345596
"id43";"hit";3307;-0.431816473399723;-0.49842783960431;"m12";0.395371468345596
"id43";"incorrect";4650;-0.48678077599733;0.168238827062356;"m13";0.395371468345596
"id43";"hit";5461;-0.351239739136277;-0.49842783960431;"m13";0.395371468345596
"id43";"hit";1356;-0.31511202849736;-0.49842783960431;"m8";0.395371468345596
"id43";"hit";5645;-0.408743466454184;0.50157216039569;"m8";0.395371468345596
"id43";"incorrect";2843;-0.371500590782964;-0.165094506270977;"m14";0.395371468345596
"id43";"hit";3124;0.0401831872022242;-0.165094506270977;"m12";0.395371468345596
"id43";"incorrect";5166;0.0621470897949829;-0.49842783960431;"m4";0.395371468345596
"id43";"hit";2003;-0.257699211372304;0.50157216039569;"m2";0.395371468345596
"id43";"incorrect";2901;-0.242529330525263;0.168238827062356;"m6";0.395371468345596
"id43";"hit";2043;-0.22191695946622;-0.165094506270977;"m5";0.395371468345596
"id43";"incorrect";2820;-0.206504651438244;0.168238827062356;"m15";0.395371468345596
"id43";"hit";3891;-0.183946802252193;0.168238827062356;"m8";0.395371468345596
"id43";"hit";3642;-0.156891928859789;-0.165094506270977;"m12";0.395371468345596
"id43";"hit";4269;-0.131788594273915;0.50157216039569;"m15";0.395371468345596
"id43";"incorrect";3524;-0.102885213626877;-0.165094506270977;"m6";0.395371468345596
"id43";"hit";2507;-0.0784970392247628;-0.49842783960431;"m16";0.395371468345596
"id43";"hit";3841;-0.0593816560079966;-0.49842783960431;"m12";0.395371468345596
"id43";"hit";3038;-0.0324964816422467;-0.49842783960431;"m5";0.395371468345596
"id43";"incorrect";4484;-0.303863407301952;-0.49842783960431;"m13";0.395371468345596
"id43";"incorrect";2133;-0.273656980557385;0.50157216039569;"m4";0.395371468345596
"id43";"hit";3610;0.0152737943610988;0.168238827062356;"m7";0.395371468345596
"id43";"hit";3844;-0.0110537974884994;0.168238827062356;"m2";0.395371468345596
"id9";"hit";5234;-0.456756169638465;0.168238827062356;"m5";-0.541136468162341
"id9";"incorrect";4980;-0.422004233251357;-0.165094506270977;"m13";-0.541136468162341
"id9";"hit";4454;-0.48678077599733;-0.165094506270977;"m14";-0.541136468162341
"id9";"hit";2603;-0.356973141965402;-0.165094506270977;"m14";-0.541136468162341
"id9";"hit";3788;-0.338166853404329;0.50157216039569;"m16";-0.541136468162341
"id9";"hit";2275;-0.38879170946319;0.50157216039569;"m14";-0.541136468162341
"id9";"hit";1975;-0.371973323785788;-0.165094506270977;"m2";-0.541136468162341
"id9";"hit";4494;-0.277620664965681;-0.165094506270977;"m12";-0.541136468162341
"id9";"hit";5126;-0.24735363142588;0.50157216039569;"m14";-0.541136468162341
"id9";"hit";1860;-0.31217865960804;-0.165094506270977;"m4";-0.541136468162341
"id9";"hit";2842;-0.297875455932844;-0.165094506270977;"m3";-0.541136468162341
"id9";"hit";3693;-0.148346370731811;0.50157216039569;"m16";-0.541136468162341
"id9";"hit";3367;-0.122933941490245;-0.165094506270977;"m4";-0.541136468162341
"id9";"hit";2505;-0.0994972937733028;-0.165094506270977;"m13";-0.541136468162341
"id9";"hit";7104;-0.0812849518055214;0.50157216039569;"m16";-0.541136468162341
"id9";"hit";1926;-0.0351995447096778;-0.165094506270977;"m2";-0.541136468162341
"id9";"hit";2485;-0.0204963361859381;-0.49842783960431;"m4";-0.541136468162341
"id9";"hit";6493;-0.00240520780862447;-0.49842783960431;"m15";-0.541136468162341
"id9";"hit";3875;0.039977124098429;-0.165094506270977;"m5";-0.541136468162341
"id9";"incorrect";3436;0.0664925970132522;-0.165094506270977;"m8";-0.541136468162341
"id9";"hit";1949;0.090347431617308;0.168238827062356;"m6";-0.541136468162341
"id9";"incorrect";7051;0.105190035770086;0.50157216039569;"m15";-0.541136468162341
"id9";"incorrect";5130;-0.213256248427299;0.50157216039569;"m8";-0.541136468162341
"id9";"hit";4580;-0.179134622710623;-0.165094506270977;"m6";-0.541136468162341
"id9";"hit";4094;0.492564428186963;0.50157216039569;"m2";-0.541136468162341
"id9";"hit";5612;0.201669993102902;0.50157216039569;"m3";-0.541136468162341
"id9";"incorrect";3171;0.23871286634985;-0.165094506270977;"m16";-0.541136468162341
"id9";"hit";1893;0.260961620880208;0.50157216039569;"m13";-0.541136468162341
