"ID";"step";"correct";"orientation";"response";"startTimeOfStimulus";"startTimeOfSubBlock";"time_Stimulus";"deg";"reactionTime";"outlier";"type";"typeOutlier";"correctSide";"modelNumber";"originalDegrees";"direction";"outlierPhys";"relativeResistance"
"id46";5;1;"b";"left";61136;1731960;1793107;45;1955;FALSE;"hit";"hit";"left";"m7";315;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";63591;1731960;1795561;135;2702;FALSE;"hit";"hit";"right";"m13";225;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";66793;1731960;1798756;90;2233;FALSE;"hit";"hit";"right";"m15";90;"+";"noOutlier";0.784615384615385
"id46";5;1;"b";"left";23928;1731960;1755899;135;1668;FALSE;"hit";"hit";"left";"m2";225;"-";"noOutlier";0.784615384615385
"id46";5;1;"b";"right";26097;1731960;1758062;180;4632;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.784615384615385
"id46";5;1;"b";"left";119992;1731960;1851955;180;2292;FALSE;"hit";"hit";"left";"m13";180;"0";"noOutlier";0.784615384615385
"id46";5;1;"b";"left";122784;1731960;1854747;135;2354;FALSE;"hit";"hit";"left";"m6";135;"+";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";125638;1731960;1857609;45;1526;FALSE;"hit";"hit";"right";"m7";315;"-";"noOutlier";0.784615384615385
"id46";5;0;"b";"left";127664;1731960;1859635;135;1980;FALSE;"incorrect";"incorrect";"right";"m3";135;"+";"noOutlier";0.784615384615385
"id46";5;1;"b";"right";130144;1731960;1862107;135;1275;FALSE;"hit";"hit";"right";"m4";135;"+";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";131919;1731960;1863890;180;3229;FALSE;"hit";"hit";"right";"m8";180;"0";"noOutlier";0.784615384615385
"id46";5;1;"b";"right";135648;1731960;1867611;135;2036;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"left";138184;1731960;1870153;90;2852;FALSE;"hit";"hit";"left";"m16";90;"+";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";141536;1731960;1873506;90;2684;FALSE;"hit";"hit";"right";"m2";90;"+";"noOutlier";0.784615384615385
"id46";5;1;"b";"right";144720;1731960;1876689;180;2814;FALSE;"hit";"hit";"right";"m12";180;"0";"noOutlier";0.784615384615385
"id46";5;0;"a";"left";148034;1731960;1880005;135;4578;FALSE;"incorrect";"incorrect";"right";"m12";225;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";153112;1731960;1885083;135;2788;FALSE;"hit";"hit";"right";"m7";135;"+";"noOutlier";0.784615384615385
"id46";5;0;"a";"left";156400;1731960;1888369;180;3004;FALSE;"incorrect";"incorrect";"right";"m4";180;"0";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";159904;1731960;1891870;135;2873;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.784615384615385
"id46";5;1;"b";"left";163277;1731960;1895240;90;1855;FALSE;"hit";"hit";"left";"m12";270;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";77941;1731960;1809912;180;2247;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";80688;1731960;1812659;180;6540;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.784615384615385
"id46";5;0;"a";"left";87728;1731960;1819697;180;3116;FALSE;"incorrect";"incorrect";"right";"m15";180;"0";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";91345;1731960;1823308;135;1801;FALSE;"hit";"hit";"right";"m4";135;"+";"noOutlier";0.784615384615385
"id46";5;1;"b";"right";93646;1731960;1825612;90;2754;FALSE;"hit";"hit";"right";"m6";270;"-";"noOutlier";0.784615384615385
"id46";5;1;"b";"left";96900;1731960;1828864;135;5327;FALSE;"hit";"hit";"left";"m5";135;"+";"noOutlier";0.784615384615385
"id46";5;1;"b";"left";102727;1731960;1834691;90;2059;FALSE;"hit";"hit";"left";"m5";270;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"right";105286;1731960;1837249;135;2254;FALSE;"hit";"hit";"right";"m6";135;"+";"noOutlier";0.784615384615385
"id46";5;1;"b";"right";108040;1731960;1840010;135;3820;FALSE;"hit";"hit";"right";"m15";225;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"left";112360;1731960;1844329;45;1182;FALSE;"hit";"hit";"left";"m8";315;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"left";69526;1731960;1801496;45;1094;FALSE;"hit";"hit";"left";"m13";315;"-";"noOutlier";0.784615384615385
"id46";5;1;"a";"left";71121;1731960;1803085;135;3154;FALSE;"hit";"hit";"left";"m15";225;"-";"noOutlier";0.784615384615385
"id46";5;1;"b";"left";74775;1731960;1806741;45;2666;FALSE;"hit";"hit";"left";"m6";45;"+";"noOutlier";0.784615384615385
"id46";5;1;"a";"left";114043;1731960;1846009;135;1877;FALSE;"hit";"hit";"left";"m8";225;"-";"noOutlier";0.784615384615385
"id46";5;1;"b";"left";116420;1731960;1848383;135;3072;FALSE;"hit";"hit";"left";"m14";135;"+";"noOutlier";0.784615384615385
"id46";6;1;"b";"right";0;1911960;1911964;45;1114;FALSE;"hit";"hit";"right";"m13";315;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";1614;1911960;1913583;135;5240;FALSE;"hit";"hit";"right";"m8";225;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";12497;1911960;1924460;135;2291;FALSE;"hit";"hit";"left";"m14";135;"+";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";15288;1911960;1927259;180;2548;FALSE;"hit";"hit";"right";"m2";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";7354;1911960;1919317;45;2234;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";10088;1911960;1922057;90;1909;FALSE;"hit";"hit";"right";"m12";270;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";24062;1911960;1936025;135;4781;FALSE;"hit";"hit";"right";"m5";135;"+";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";29343;1911960;1941312;90;2383;FALSE;"hit";"hit";"right";"m6";270;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";18336;1911960;1930305;135;1998;FALSE;"hit";"hit";"left";"m14";135;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";20834;1911960;1932799;45;2728;FALSE;"hit";"hit";"right";"m16";315;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";73407;1911960;1985371;180;1572;FALSE;"hit";"hit";"left";"m3";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";75479;1911960;1987444;135;2834;FALSE;"hit";"hit";"right";"m6";135;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";78813;1911960;1990783;180;5223;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";84536;1911960;1996506;45;1684;FALSE;"hit";"hit";"left";"m8";315;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";86720;1911960;1998690;180;3100;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";90320;1911960;2002291;45;1708;FALSE;"hit";"hit";"left";"m2";45;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";92528;1911960;2004491;135;5732;FALSE;"hit";"hit";"right";"m6";135;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";98760;1911960;2010730;135;2541;FALSE;"hit";"hit";"left";"m3";135;"+";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";101802;1911960;2013766;90;2511;FALSE;"hit";"hit";"left";"m14";270;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";104813;1911960;2016776;45;1437;FALSE;"hit";"hit";"right";"m7";315;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";106750;1911960;2018718;45;2721;FALSE;"hit";"hit";"right";"m5";45;"+";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";109971;1911960;2021941;135;1896;FALSE;"hit";"hit";"left";"m8";225;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";112367;1911960;2024330;45;1452;FALSE;"hit";"hit";"left";"m4";315;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";114319;1911960;2026282;135;1077;FALSE;"hit";"hit";"right";"m4";135;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";115896;1911960;2027859;90;2124;FALSE;"hit";"hit";"left";"m7";90;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";118520;1911960;2030483;180;3964;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";122984;1911960;2034955;45;1435;FALSE;"hit";"hit";"right";"m3";45;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";124919;1911960;2036890;90;3259;FALSE;"hit";"hit";"left";"m13";90;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";128678;1911960;2040641;135;1357;FALSE;"hit";"hit";"right";"m15";225;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";130535;1911960;2042505;135;6453;FALSE;"hit";"hit";"right";"m15";225;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";137488;1911960;2049457;90;1957;FALSE;"hit";"hit";"left";"m2";90;"+";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";139945;1911960;2051915;90;3020;FALSE;"hit";"hit";"left";"m3";90;"+";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";143465;1911960;2055429;180;1618;FALSE;"hit";"hit";"right";"m3";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";145583;1911960;2057546;180;2196;FALSE;"hit";"hit";"right";"m13";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";148279;1911960;2060242;180;1781;FALSE;"hit";"hit";"right";"m3";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";150560;1911960;2062524;135;2315;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";153375;1911960;2065338;90;3357;FALSE;"hit";"hit";"right";"m4";270;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";157232;1911960;2069195;90;2452;FALSE;"hit";"hit";"left";"m8";270;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";160184;1911960;2072154;180;2708;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";163392;1911960;2075363;180;2355;FALSE;"hit";"hit";"right";"m5";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";41143;1911960;1953108;180;4875;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";46518;1911960;1958481;135;3454;FALSE;"hit";"hit";"left";"m15";225;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";50472;1911960;1962442;45;2117;FALSE;"hit";"hit";"right";"m12";315;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";53089;1911960;1965054;180;2273;FALSE;"hit";"hit";"right";"m16";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";55862;1911960;1967832;180;1991;FALSE;"hit";"hit";"left";"m2";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";58353;1911960;1970316;90;1115;FALSE;"hit";"hit";"right";"m13";90;"+";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";59969;1911960;1971939;135;2412;FALSE;"hit";"hit";"left";"m13";225;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";62881;1911960;1974844;180;1531;FALSE;"hit";"hit";"right";"m3";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"b";"right";64912;1911960;1976883;135;2204;FALSE;"hit";"hit";"right";"m7";135;"+";"noOutlier";0.876923076923077
"id46";6;0;"b";"right";67616;1911960;1979580;180;1179;FALSE;"incorrect";"incorrect";"left";"m13";180;"0";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";69295;1911960;1981258;45;1781;FALSE;"hit";"hit";"left";"m4";315;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";71576;1911960;1983539;45;1331;FALSE;"hit";"hit";"right";"m4";315;"-";"noOutlier";0.876923076923077
"id46";6;1;"b";"left";35369;1911960;1947332;135;2674;FALSE;"hit";"hit";"left";"m4";135;"+";"noOutlier";0.876923076923077
"id46";6;1;"a";"left";38543;1911960;1950506;90;2100;FALSE;"hit";"hit";"left";"m4";270;"-";"noOutlier";0.876923076923077
"id46";6;1;"a";"right";32226;1911960;1944196;135;2643;FALSE;"hit";"hit";"right";"m15";225;"-";"noOutlier";0.876923076923077
"id46";7;1;"a";"left";43528;2091960;2135498;90;2692;FALSE;"hit";"hit";"left";"m12";270;"-";"noOutlier";0.938461538461539
"id46";7;1;"b";"right";46720;2091960;2138691;135;2972;FALSE;"hit";"hit";"right";"m5";135;"+";"noOutlier";0.938461538461539
"id46";7;1;"a";"left";52943;2091960;2144914;135;2516;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";55959;2091960;2147923;45;2876;FALSE;"hit";"hit";"left";"m6";45;"+";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";59335;2091960;2151298;45;1372;FALSE;"hit";"hit";"left";"m13";315;"-";"noOutlier";0.938461538461539
"id46";7;1;"b";"right";50192;2091960;2142163;180;2251;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"b";"right";63248;2091960;2155211;135;2131;FALSE;"hit";"hit";"right";"m5";135;"+";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";65879;2091960;2157850;180;7309;FALSE;"hit";"hit";"left";"m2";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"a";"left";73688;2091960;2165651;180;5316;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";61207;2091960;2153177;135;1541;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";39120;2091960;2131085;45;1521;FALSE;"hit";"hit";"left";"m2";45;"+";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";41141;2091960;2133104;135;1887;FALSE;"hit";"hit";"left";"m13";225;"-";"noOutlier";0.938461538461539
"id46";7;1;"b";"right";90872;2091960;2182835;180;1644;FALSE;"hit";"hit";"right";"m12";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";93016;2091960;2184979;135;1955;FALSE;"hit";"hit";"left";"m14";135;"+";"noOutlier";0.938461538461539
"id46";7;1;"a";"left";95471;2091960;2187434;45;1603;FALSE;"hit";"hit";"left";"m16";315;"-";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";97574;2091960;2189538;90;2781;FALSE;"hit";"hit";"left";"m16";90;"+";"noOutlier";0.938461538461539
"id46";7;1;"b";"right";100855;2091960;2192818;180;2988;FALSE;"hit";"hit";"right";"m5";180;"0";"noOutlier";0.938461538461539
"id46";7;0;"a";"left";104343;2091960;2196313;180;2509;FALSE;"incorrect";"incorrect";"right";"m12";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"a";"right";107352;2091960;2199321;45;3188;FALSE;"hit";"hit";"right";"m15";45;"+";"noOutlier";0.938461538461539
"id46";7;1;"a";"right";111040;2091960;2203011;90;3460;FALSE;"hit";"hit";"right";"m3";90;"+";"noOutlier";0.938461538461539
"id46";7;0;"a";"right";115000;2091960;2206963;135;2380;FALSE;"incorrect";"incorrect";"left";"m12";225;"-";"noOutlier";0.938461538461539
"id46";7;1;"a";"right";117881;2091960;2209845;45;3657;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.938461538461539
"id46";7;1;"a";"right";79504;2091960;2171473;45;2445;FALSE;"hit";"hit";"right";"m4";315;"-";"noOutlier";0.938461538461539
"id46";7;1;"a";"left";82449;2091960;2174412;135;4555;FALSE;"hit";"hit";"left";"m6";135;"+";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";87504;2091960;2179474;90;2868;FALSE;"hit";"hit";"left";"m5";270;"-";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";0;2091960;2091970;90;1493;FALSE;"hit";"hit";"left";"m4";270;"-";"noOutlier";0.938461538461539
"id46";7;1;"a";"right";1994;2091960;2093962;180;3253;FALSE;"hit";"hit";"right";"m15";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"b";"right";5747;2091960;2097711;135;1728;FALSE;"hit";"hit";"right";"m8";225;"-";"noOutlier";0.938461538461539
"id46";7;1;"a";"right";7975;2091960;2099940;45;5066;FALSE;"hit";"hit";"right";"m16";315;"-";"noOutlier";0.938461538461539
"id46";7;1;"a";"left";13541;2091960;2105504;180;3191;FALSE;"hit";"hit";"left";"m7";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";17232;2091960;2109195;180;2524;FALSE;"hit";"hit";"left";"m13";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"a";"right";20256;2091960;2112219;180;2924;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"a";"right";23680;2091960;2115645;45;2449;FALSE;"hit";"hit";"right";"m13";315;"-";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";26629;2091960;2118593;90;1998;FALSE;"hit";"hit";"left";"m3";90;"+";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";29127;2091960;2121097;180;2517;FALSE;"hit";"hit";"left";"m7";180;"0";"noOutlier";0.938461538461539
"id46";7;1;"b";"right";32144;2091960;2124108;45;2706;FALSE;"hit";"hit";"right";"m15";45;"+";"noOutlier";0.938461538461539
"id46";7;1;"b";"left";35351;2091960;2127322;45;3269;FALSE;"hit";"hit";"left";"m14";315;"-";"noOutlier";0.938461538461539
"id46";7;0;"b";"x";122038;2091960;2214009;180;6501;FALSE;"incorrect";"incorrect";"left";"m15";180;"0";"noOutlier";0.938461538461539
"id1";1;0;"a";"right";105110;1568364;1673477;135;11692;TRUE;"incorrect";"incorrectOutlier";"left";"m15";135;"+";"noOutlier";0.473684210526316
"id1";1;1;"b";"right";117302;1568364;1685670;135;11044;TRUE;"hit";"hitOutlier";"right";"m4";225;"-";"noOutlier";0.473684210526316
"id1";1;1;"a";"right";128847;1568364;1697222;135;4580;FALSE;"hit";"hit";"right";"m7";135;"+";"noOutlier";0.473684210526316
"id1";1;1;"b";"left";97891;1568364;1666259;45;6719;FALSE;"hit";"hit";"left";"m6";45;"+";"noOutlier";0.473684210526316
"id1";1;1;"a";"left";142901;1568364;1711270;45;5916;FALSE;"hit";"hit";"left";"m12";45;"+";"noOutlier";0.473684210526316
"id1";1;1;"b";"right";149317;1568364;1717685;45;2612;FALSE;"hit";"hit";"right";"m13";315;"-";"noOutlier";0.473684210526316
"id1";1;1;"a";"left";152429;1568364;1720799;45;1922;FALSE;"hit";"hit";"left";"m14";45;"+";"noOutlier";0.473684210526316
"id1";1;1;"a";"left";133927;1568364;1702295;135;8474;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.473684210526316
"id1";1;1;"a";"right";159552;1568364;1727920;45;5801;FALSE;"hit";"hit";"right";"m7";315;"-";"noOutlier";0.473684210526316
"id1";1;1;"a";"right";75952;1568364;1644326;45;2307;FALSE;"hit";"hit";"right";"m13";315;"-";"noOutlier";0.473684210526316
"id1";1;1;"a";"left";78759;1568364;1647127;45;2754;FALSE;"hit";"hit";"left";"m3";315;"-";"noOutlier";0.473684210526316
"id1";1;1;"b";"left";154851;1568364;1723219;135;4174;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.473684210526316
"id1";1;1;"b";"right";0;1568364;1568368;90;6889;FALSE;"hit";"hit";"right";"m5";270;"-";"noOutlier";0.473684210526316
"id1";1;1;"a";"right";7390;1568364;1575765;45;5061;FALSE;"hit";"hit";"right";"m14";45;"+";"noOutlier";0.473684210526316
"id1";1;0;"b";"left";12951;1568364;1581326;45;8931;TRUE;"incorrect";"incorrectOutlier";"right";"m12";45;"+";"noOutlier";0.473684210526316
"id1";1;0;"b";"left";22382;1568364;1590749;180;10389;TRUE;"incorrect";"incorrectOutlier";"right";"m6";180;"0";"noOutlier";0.473684210526316
"id1";1;1;"b";"right";33271;1568364;1601646;180;4628;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.473684210526316
"id1";1;0;"b";"right";38399;1568364;1606773;90;15716;TRUE;"incorrect";"incorrectOutlier";"left";"m3";90;"+";"noOutlier";0.473684210526316
"id1";1;1;"b";"right";54615;1568364;1622989;90;7019;FALSE;"hit";"hit";"right";"m7";270;"-";"noOutlier";0.473684210526316
"id1";1;1;"a";"left";62134;1568364;1630508;90;7365;FALSE;"hit";"hit";"left";"m16";90;"+";"noOutlier";0.473684210526316
"id1";1;1;"b";"left";69999;1568364;1638373;90;2925;FALSE;"hit";"hit";"left";"m4";90;"+";"noOutlier";0.473684210526316
"id1";1;0;"a";"right";73424;1568364;1641799;135;2027;FALSE;"incorrect";"incorrect";"left";"m4";225;"-";"noOutlier";0.473684210526316
"id1";1;1;"b";"left";82013;1568364;1650381;45;8005;FALSE;"hit";"hit";"left";"m4";45;"+";"noOutlier";0.473684210526316
"id1";1;1;"b";"right";90518;1568364;1658888;180;6873;FALSE;"hit";"hit";"right";"m5";180;"0";"noOutlier";0.473684210526316
"id1";2;1;"a";"left";0;1748364;1748367;135;5106;FALSE;"hit";"hit";"left";"m15";135;"+";"noOutlier";0.578947368421053
"id1";2;0;"b";"left";5606;1748364;1753973;90;12581;TRUE;"incorrect";"incorrectOutlier";"right";"m14";270;"-";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";34727;1748364;1783094;45;5898;FALSE;"hit";"hit";"right";"m3";315;"-";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";41126;1748364;1789494;180;6356;FALSE;"hit";"hit";"right";"m13";180;"0";"noOutlier";0.578947368421053
"id1";2;1;"b";"left";47982;1748364;1796357;135;2940;FALSE;"hit";"hit";"left";"m3";135;"+";"noOutlier";0.578947368421053
"id1";2;1;"b";"left";51422;1748364;1799796;135;5126;FALSE;"hit";"hit";"left";"m2";225;"-";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";57049;1748364;1805423;45;4178;FALSE;"hit";"hit";"right";"m5";315;"-";"noOutlier";0.578947368421053
"id1";2;1;"a";"left";61727;1748364;1810094;180;4523;FALSE;"hit";"hit";"left";"m3";180;"0";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";66750;1748364;1815117;180;10068;TRUE;"hit";"hitOutlier";"right";"m5";180;"0";"noOutlier";0.578947368421053
"id1";2;1;"b";"right";77318;1748364;1825685;180;5821;FALSE;"hit";"hit";"right";"m2";180;"0";"noOutlier";0.578947368421053
"id1";2;0;"b";"left";83639;1748364;1832006;90;8875;FALSE;"incorrect";"incorrect";"right";"m15";90;"+";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";93014;1748364;1841388;90;5710;FALSE;"hit";"hit";"right";"m6";90;"+";"noOutlier";0.578947368421053
"id1";2;1;"a";"left";99224;1748364;1847594;45;3935;FALSE;"hit";"hit";"left";"m13";315;"-";"noOutlier";0.578947368421053
"id1";2;1;"a";"left";18688;1748364;1767061;180;4893;FALSE;"hit";"hit";"left";"m15";180;"0";"noOutlier";0.578947368421053
"id1";2;1;"b";"right";24081;1748364;1772448;45;10146;TRUE;"hit";"hitOutlier";"right";"m16";315;"-";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";103659;1748364;1852027;90;5599;FALSE;"hit";"hit";"right";"m7";270;"-";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";109758;1748364;1858134;45;9515;TRUE;"hit";"hitOutlier";"right";"m12";45;"+";"noOutlier";0.578947368421053
"id1";2;1;"a";"left";119773;1748364;1868148;90;3589;FALSE;"hit";"hit";"left";"m14";270;"-";"noOutlier";0.578947368421053
"id1";2;0;"b";"right";123862;1748364;1872231;180;15258;TRUE;"incorrect";"incorrectOutlier";"left";"m12";180;"0";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";139620;1748364;1887995;45;12718;TRUE;"hit";"hitOutlier";"right";"m6";45;"+";"noOutlier";0.578947368421053
"id1";2;1;"a";"right";152839;1748364;1901207;90;8242;FALSE;"hit";"hit";"right";"m15";90;"+";"noOutlier";0.578947368421053
"id1";2;1;"a";"left";161581;1748364;1909950;90;8956;FALSE;"hit";"hit";"left";"m13";270;"-";"noOutlier";0.578947368421053
"id1";3;1;"b";"right";87561;1928364;2015936;135;2218;FALSE;"hit";"hit";"right";"m7";135;"+";"noOutlier";0.684210526315789
"id1";3;1;"a";"left";90279;1928364;2018646;45;3779;FALSE;"hit";"hit";"left";"m16";315;"-";"noOutlier";0.684210526315789
"id1";3;0;"b";"left";94558;1928364;2022932;90;5821;FALSE;"incorrect";"incorrect";"right";"m8";270;"-";"noOutlier";0.684210526315789
"id1";3;1;"a";"left";100880;1928364;2029249;90;8752;FALSE;"hit";"hit";"left";"m3";90;"+";"noOutlier";0.684210526315789
"id1";3;1;"a";"right";110132;1928364;2038499;180;4718;FALSE;"hit";"hit";"right";"m4";180;"0";"noOutlier";0.684210526315789
"id1";3;1;"a";"right";115350;1928364;2043717;135;3149;FALSE;"hit";"hit";"right";"m8";135;"+";"noOutlier";0.684210526315789
"id1";3;1;"a";"left";52341;1928364;1980708;90;3957;FALSE;"hit";"hit";"left";"m2";270;"-";"noOutlier";0.684210526315789
"id1";3;1;"b";"left";56798;1928364;1985173;45;2301;FALSE;"hit";"hit";"left";"m4";45;"+";"noOutlier";0.684210526315789
"id1";3;1;"b";"right";59599;1928364;1987974;45;5172;FALSE;"hit";"hit";"right";"m5";315;"-";"noOutlier";0.684210526315789
"id1";3;1;"b";"right";65271;1928364;1993640;90;2393;FALSE;"hit";"hit";"right";"m2";270;"-";"noOutlier";0.684210526315789
"id1";3;1;"a";"right";68164;1928364;1996535;135;10594;TRUE;"hit";"hitOutlier";"right";"m16";225;"-";"noOutlier";0.684210526315789
"id1";3;1;"b";"right";79259;1928364;2007630;90;4492;FALSE;"hit";"hit";"right";"m15";90;"+";"noOutlier";0.684210526315789
"id1";3;1;"b";"right";84251;1928364;2012624;90;2810;FALSE;"hit";"hit";"right";"m3";90;"+";"noOutlier";0.684210526315789
"id1";3;0;"a";"right";52;1928364;1928420;90;7766;FALSE;"incorrect";"incorrect";"left";"m12";90;"+";"noOutlier";0.684210526315789
"id1";3;0;"a";"right";8318;1928364;1936692;180;8382;FALSE;"incorrect";"incorrect";"left";"m16";180;"0";"noOutlier";0.684210526315789
"id1";3;1;"b";"left";17200;1928364;1945567;135;7962;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.684210526315789
"id1";3;1;"a";"left";25662;1928364;1954029;45;1764;FALSE;"hit";"hit";"left";"m2";45;"+";"noOutlier";0.684210526315789
"id1";3;1;"b";"left";27927;1928364;1956301;90;7043;FALSE;"hit";"hit";"left";"m6";90;"+";"noOutlier";0.684210526315789
"id1";3;0;"a";"right";35470;1928364;1963845;90;7708;FALSE;"incorrect";"incorrect";"left";"m15";90;"+";"noOutlier";0.684210526315789
"id1";3;1;"a";"right";118999;1928364;2047373;90;10900;TRUE;"hit";"hitOutlier";"right";"m5";270;"-";"noOutlier";0.684210526315789
"id1";3;1;"b";"left";130399;1928364;2058766;180;9404;FALSE;"hit";"hit";"left";"m12";180;"0";"noOutlier";0.684210526315789
"id1";3;1;"b";"left";140303;1928364;2068678;180;9636;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.684210526315789
